Player,Position,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Pick,Value,Normalized Value
Ogbonnia Okoronkwo,Defensive End,73.0,253.0,4.77,38.0,27.0,121.0,,,160.0,3250000.0,-0.3001481399135751
Isaiah Oliver,Cornerback,73.0,190.0,4.5,,,,,,58.0,2385000.0,-0.30309447744061485
Brandon Parker,Tackle,80.0,305.0,5.4,28.5,,113.0,7.82,4.68,65.0,3500000.0,-0.31100184877051684
Daron Payne,Defensive Tackle,74.0,311.0,4.95,28.5,27.0,107.0,7.58,4.71,13.0,18937000.0,0.862784172435454
Rashaad Penny,Running Back,71.0,220.0,4.46,32.5,13.0,120.0,,,27.0,5750000.0,0.061982158758029524
Darius Phillips,Cornerback,70.0,190.0,4.54,,,,,,170.0,1035000.0,-0.4142324928741097
Harrison Phillips,Defensive Tackle,76.0,307.0,5.21,32.0,42.0,103.0,7.28,4.5,96.0,19500000.0,0.9049134054183344
Billy Price,Guard,76.0,305.0,,,,,,,21.0,965000.0,-0.4498116820395765
Scott Quessenberry,Center,76.0,310.0,5.09,33.5,25.0,111.0,7.5,4.69,155.0,1187500.0,-0.4821093860379607
Trey Quinn,Wide Receiver,71.0,203.0,4.55,33.5,17.0,116.0,6.91,4.19,256.0,850000.0,-0.4446028323328508
Frank Ragnow,Center,77.0,312.0,,,26.0,,,,20.0,54000000.0,4.398928234883243
D.J. Reed,Cornerback,69.0,188.0,4.51,36.5,11.0,,,,142.0,33000000.0,2.217268739223418
Justin Reid,Safety,73.0,204.0,4.4,36.5,16.0,128.0,6.65,4.15,68.0,31500000.0,2.5511441728208557
Will Richardson,Tackle,78.0,306.0,5.26,31.5,,108.0,7.8,4.83,129.0,2000000.0,-0.40635991526187853
Josh Rosen,Quarterback,76.0,226.0,4.92,31.0,,111.0,7.09,4.28,10.0,750000.0,-0.4436862739849341
Mason Rudolph,Quarterback,77.0,235.0,4.9,26.0,,,,,76.0,5080000.0,-0.2562573100528637
Christian Sam,Inside Linebacker,74.0,244.0,4.75,32.0,28.0,114.0,7.03,4.25,178.0,610000.0,-0.4893971445815246
Jaylen Samuels,Running Back,71.0,225.0,4.54,34.5,18.0,121.0,6.93,4.28,165.0,920000.0,-0.4244057425641374
Bo Scarbrough,Running Back,73.0,228.0,4.52,40.0,14.0,129.0,,4.34,236.0,1050000.0,-0.42927991286442063
Dalton Schultz,Tight End,77.0,244.0,4.75,32.0,15.0,120.0,7.0,4.4,137.0,10931000.0,0.639934983164712
Jaleel Scott,Wide Receiver,77.0,218.0,4.56,34.5,16.0,124.0,7.2,4.4,132.0,780000.0,-0.44984279686992523
Deadrin Senat,Defensive Tackle,72.0,314.0,5.16,26.0,35.0,100.0,7.77,4.79,90.0,965000.0,-0.4307898642954936
Greg Senat,Tackle,78.0,302.0,5.38,26.0,19.0,106.0,7.41,4.71,212.0,675000.0,-0.5047713884093927
Tim Settle,Defensive Tackle,75.0,329.0,5.37,23.5,,96.0,7.95,4.83,163.0,9000000.0,0.14824308807303122
Nathan Shepherd,Defensive End,77.0,315.0,5.09,31.0,,112.0,7.5,4.53,72.0,1085000.0,-0.4483665965049676
Andre Smith,Tackle,72.0,237.0,4.63,,19.0,,,,234.0,18000000.0,0.8315145645508566
Braden Smith,Tackle,78.0,315.0,5.22,33.5,35.0,113.0,,4.77,37.0,70000000.0,4.224589728105953
Roquan Smith,Inside Linebacker,73.0,236.0,4.51,,,,,,8.0,100000000.0,7.018758574533083
Durham Smythe,Tight End,77.0,253.0,4.81,31.0,18.0,110.0,7.17,4.23,123.0,7000000.0,0.2028024989744325
Breeland Speaks,Linebacker,75.0,283.0,4.87,32.5,,110.0,7.63,4.65,46.0,780000.0,-0.45588358957506436
M.J. Stewart,Safety,71.0,200.0,4.54,35.0,18.0,118.0,6.9,4.28,53.0,2250000.0,-0.3258510908479332
Kentavius Street,Defensive End,74.0,280.0,4.87,,28.0,,,,128.0,1265000.0,-0.4360435839477156
Greg Stroman,Cornerback,72.0,180.0,4.48,33.5,16.0,113.0,,4.45,241.0,895000.0,-0.4257579166968425
Courtland Sutton,Wide Receiver,75.0,218.0,4.54,35.5,18.0,124.0,6.57,4.11,40.0,60800000.0,4.043052510490203
Josh Sweat,Defensive End,76.0,251.0,4.53,39.5,,124.0,,4.28,130.0,40000000.0,2.176281956278572
Auden Tate,Wide Receiver,77.0,228.0,4.68,31.0,,112.0,,,253.0,2529070.0,-0.32528391798069517
Wyatt Teller,Guard,76.0,314.0,5.24,29.0,30.0,114.0,7.45,4.84,166.0,56800000.0,4.681545999477823
Jordan Thomas,Linebacker,72.0,186.0,4.64,38.0,4.0,124.0,6.28,3.94,,1670000.0,-0.3241253521820784
Jordan Thomas,Linebacker,77.0,265.0,4.74,27.0,16.0,111.0,7.5,4.75,211.0,1670000.0,-0.3241253521820784
Ian Thomas,Tight End,76.0,259.0,4.74,36.0,,123.0,7.15,4.2,101.0,16950000.0,1.3092558741189964
Johnny Townsend,Punter,73.0,210.0,,,,,,,173.0,750000.0,-0.7584312206511055
Marquez Valdes-Scantling,Wide Receiver,76.0,206.0,4.37,30.5,15.0,124.0,,,174.0,30000000.0,1.7678802174941792
Vita Vea,Defensive Tackle,76.0,347.0,5.1,,41.0,,,,12.0,71000000.0,4.54460350158969
Mark Walton,Running Back,70.0,202.0,4.6,31.5,18.0,118.0,,,112.0,495000.0,-0.4900701925404476
Denzel Ward,Cornerback,70.0,183.0,4.32,39.0,16.0,136.0,,,4.0,100500000.0,7.774169510898159
Fred Warner,Inside Linebacker,75.0,236.0,4.64,38.5,21.0,119.0,6.9,4.28,70.0,95225000.0,7.0339814513860714
James Washington,Wide Receiver,71.0,213.0,4.54,34.5,14.0,120.0,7.11,4.32,60.0,1080000.0,-0.41848547943152
Armani Watts,Safety,71.0,205.0,,35.0,13.0,120.0,7.25,4.37,124.0,1187500.0,-0.43035732905812424
Kyzir White,Outside Linebacker,74.0,216.0,,35.5,21.0,113.0,,,119.0,3000000.0,-0.30219896215007486
Mike White,Quarterback,77.0,224.0,5.09,27.0,,96.0,7.4,4.4,171.0,1525000.0,-0.41354558686618365
Jordan Whitehead,Safety,71.0,195.0,,,21.0,,,,117.0,14500000.0,0.8790443614577991
Jordan Wilkins,Running Back,73.0,216.0,,36.0,16.0,117.0,,4.27,169.0,920000.0,-0.4244057425641374
Connor Williams,Center,77.0,296.0,5.05,34.0,26.0,112.0,7.83,4.63,50.0,14035000.0,0.6690413730737619
Cedrick Wilson,Wide Receiver,74.0,197.0,4.55,37.0,9.0,121.0,6.89,4.23,208.0,1080000.0,-0.4305923781833812
Javon Wims,Wide Receiver,75.0,215.0,4.53,33.5,,113.0,7.0,,224.0,965000.0,-0.43303796959907315
Logan Woodside,Quarterback,73.0,213.0,4.79,31.5,,103.0,6.94,4.15,249.0,1080000.0,-0.4381521400538087
Isaiah Wynn,Tackle,75.0,313.0,,,,,,,23.0,2300000.0,-0.3899416931871079
Isaac Yiadom,Cornerback,73.0,190.0,4.52,,8.0,120.0,,4.18,99.0,1035000.0,-0.4142324928741097
Kenny Young,Inside Linebacker,73.0,236.0,4.6,36.0,23.0,117.0,7.38,4.48,122.0,1035000.0,-0.4424863736212824
Trevon Young,Defensive End,76.0,258.0,4.78,33.0,25.0,114.0,6.99,4.4,205.0,2596949.0,-0.35117356116307874
Johnathan Abram,Safety,71.0,205.0,4.45,,,116.0,,,27.0,1162500.0,-0.4358905362941525
Dakota Allen,Linebacker,73.0,232.0,4.77,31.5,23.0,116.0,6.88,4.04,251.0,2594576.0,-0.20323705568211384
Ugo Amadi,Safety,69.0,199.0,4.51,32.5,18.0,115.0,7.21,4.19,132.0,1080000.0,-0.44363547379147916
J.J. Arcega-Whiteside,Wide Receiver,74.0,225.0,,,,,,,57.0,1010000.0,-0.42327204006554703
Ryquell Armstead,Running Back,71.0,220.0,4.45,30.0,22.0,114.0,7.02,4.29,140.0,850000.0,-0.4312701342995283
Blessuan Austin,Cornerback,73.0,198.0,,,15.0,,,,196.0,850000.0,-0.42937455892343046
Jake Bailey,Punter,73.0,200.0,4.72,33.0,,117.0,,,163.0,9139000.0,0.9341908555523609
Deandre Baker,Cornerback,71.0,193.0,4.52,,14.0,118.0,,,30.0,850000.0,-0.42937455892343046
Corey Ballentine,Cornerback,71.0,196.0,4.47,39.5,15.0,135.0,6.82,4.14,180.0,850000.0,-0.42937455892343046
Ben Banogu,Defensive End,75.0,250.0,4.62,40.0,23.0,134.0,7.02,4.27,49.0,1080000.0,-0.4432696561791936
Cody Barton,Linebacker,74.0,237.0,4.64,32.5,30.0,116.0,6.9,4.03,88.0,3500000.0,-0.10359818471511172
Jackson Barton,Tackle,79.0,310.0,5.18,27.0,25.0,109.0,7.85,4.66,240.0,2599612.0,-0.36237586606582023
Marquise Blair,Safety,73.0,195.0,4.48,35.0,,125.0,,,47.0,1010000.0,-0.450206935910423
Nick Bosa,Defensive End,76.0,266.0,4.79,33.5,29.0,116.0,7.1,4.14,2.0,170000000.0,10.93173759149479
Kris Boyd,Cornerback,71.0,201.0,4.45,36.5,19.0,127.0,6.94,4.08,217.0,1080000.0,-0.40539409829019113
Miles Boykin,Wide Receiver,76.0,220.0,4.42,43.5,12.0,140.0,6.77,4.07,93.0,1080000.0,-0.41848547943152
Garrett Bradbury,Center,75.0,306.0,4.92,31.0,34.0,104.0,7.41,4.53,18.0,15750000.0,0.8014095964600508
Jordan Brailford,Outside Linebacker,75.0,252.0,4.65,37.5,22.0,126.0,,,253.0,1390000.0,-0.42468041555496344
A.J. Brown,Wide Receiver,72.0,226.0,4.49,36.5,19.0,120.0,,,51.0,100000000.0,7.074037375976276
Austin Bryant,Defensive End,76.0,271.0,,,,,,,117.0,1105000.0,-0.4415861658808758
Isaiah Buggs,Defensive End,75.0,306.0,5.15,24.5,20.0,96.0,8.01,4.83,192.0,965000.0,-0.4565819382098023
Sean Bunting,Cornerback,72.0,195.0,4.42,41.5,14.0,126.0,,,39.0,3500000.0,-0.210035022039567
Ben Burr-Kirven,Linebacker,72.0,230.0,4.56,34.5,21.0,121.0,6.85,4.09,142.0,1010000.0,-0.4491533657948854
Devin Bush,Inside Linebacker,71.0,234.0,4.43,40.5,21.0,124.0,6.93,4.23,10.0,3500000.0,-0.2556572925691417
Hakeem Butler,Wide Receiver,77.0,227.0,4.48,36.0,18.0,128.0,,,103.0,675000.0,-0.46134699358475556
Yodny Cajuste,Tackle,77.0,312.0,,,32.0,,,,101.0,1000000.0,-0.4727741030870563
Parris Campbell,Wide Receiver,72.0,205.0,4.31,40.0,11.0,135.0,,4.03,59.0,4700000.0,-0.17095191521469083
Demarcus Christmas,Defensive Tackle,75.0,294.0,5.08,25.5,22.0,101.0,8.13,5.07,209.0,780000.0,-0.4480973100400242
L.J. Collier,Defensive End,74.0,283.0,4.91,30.0,25.0,118.0,7.71,4.78,29.0,1232500.0,-0.4330003653594548
John Cominsky,Defensive End,77.0,286.0,4.69,33.5,22.0,116.0,7.03,4.38,135.0,8500000.0,0.056390264361541334
Ryan Connelly,Linebacker,74.0,242.0,4.66,34.5,,118.0,7.09,4.31,143.0,1080000.0,-0.43943896311392794
Byron Cowart,Defensive Tackle,75.0,298.0,5.16,30.0,26.0,111.0,,,159.0,1080000.0,-0.42460219789364334
Xavier Crawford,Cornerback,71.0,187.0,4.48,37.5,11.0,,,,195.0,696117.0,-0.44691187760870843
Maxx Crosby,Defensive End,77.0,255.0,4.66,36.0,,122.0,6.89,4.13,106.0,94000000.0,5.912704024367657
Dennis Daley,Tackle,77.0,317.0,5.23,26.5,20.0,103.0,7.95,4.92,212.0,3200000.0,-0.3325961786409898
Nate Davis,Quarterback,75.0,316.0,5.23,26.0,23.0,107.0,7.94,4.83,82.0,460300.0,-0.5557203585417664
Jamel Dean,Cornerback,73.0,206.0,4.3,41.0,16.0,130.0,7.02,4.19,94.0,52000000.0,3.7052191920741815
Michael Deiter,Guard,77.0,309.0,5.23,28.0,21.0,105.0,7.88,4.81,78.0,1080000.0,-0.44168014241017167
Andre Dillard,Tackle,77.0,315.0,4.96,29.0,24.0,118.0,7.44,4.4,22.0,29000000.0,1.3113085716810633
Chuma Edoga,Tackle,75.0,308.0,5.19,,21.0,,,,92.0,1232500.0,-0.45795984516264243
David Edwards,Guard,78.0,308.0,5.28,25.5,,99.0,7.69,4.77,169.0,1770000.0,-0.3814521729641214
Emeke Egbule,Linebacker,74.0,245.0,4.65,33.0,20.0,119.0,7.38,4.38,200.0,850000.0,-0.4463628162585049
Bobby Evans,Tackle,76.0,312.0,5.2,,22.0,,,,97.0,1080000.0,-0.46767672401629024
Rashad Fenton,Cornerback,71.0,193.0,4.52,34.0,12.0,117.0,,4.25,201.0,1232500.0,-0.39308324741076134
Clelin Ferrell,Defensive End,76.0,264.0,,,25.0,,7.26,4.4,4.0,2500000.0,-0.3476474072347403
Cody Ford,Guard,76.0,329.0,5.21,28.5,19.0,104.0,8.27,4.87,38.0,1080000.0,-0.44168014241017167
Hjalte Froholdt,Center,77.0,306.0,5.2,27.5,31.0,105.0,7.51,4.54,118.0,780000.0,-0.5221454518543537
Travis Fulgham,Wide Receiver,74.0,215.0,4.58,36.5,15.0,126.0,,,184.0,1080000.0,-0.4305923781833812
Lamont Gaillard,Guard,75.0,305.0,,,,,,,179.0,895000.0,-0.4561202948482279
Greg Gaines,Defensive Tackle,73.0,312.0,5.16,31.0,30.0,109.0,,,134.0,3500000.0,-0.2501342012426709
Chauncey Gardner-Johnson,Safety,71.0,210.0,4.48,36.0,17.0,117.0,7.03,4.2,105.0,6500000.0,0.06518345027531743
Rashan Gary,Outside Linebacker,76.0,277.0,4.58,38.0,26.0,120.0,7.26,4.29,12.0,96000000.0,5.559889705246706
Myles Gaskin,Running Back,69.0,205.0,4.58,35.5,24.0,118.0,7.19,4.27,234.0,1080000.0,-0.4054550001950639
Matt Gay,Kicker,72.0,232.0,,,,,,,145.0,1525000.0,-0.46020329156958906
Zach Gentry,Tight End,80.0,265.0,4.9,29.5,12.0,110.0,7.4,4.53,141.0,2205000.0,-0.338628618288702
Terry Godwin,Wide Receiver,71.0,184.0,4.55,36.5,,117.0,6.96,,237.0,610000.0,-0.46628569749412246
Derwin Gray,Tackle,76.0,320.0,5.26,,26.0,90.0,,,219.0,610000.0,-0.5094850390758712
Gerri Green,Defensive End,76.0,252.0,4.63,35.0,24.0,114.0,7.27,4.42,199.0,610000.0,-0.48138708932752516
Dre Greenlaw,Linebacker,71.0,237.0,,33.0,24.0,117.0,,,148.0,16400000.0,1.7172513475961277
Will Grier,Quarterback,74.0,217.0,4.84,34.0,,112.0,7.09,4.28,100.0,965000.0,-0.380409849712308
Saquan Hampton,Safety,73.0,206.0,4.48,,14.0,125.0,,,177.0,1525000.0,-0.40112044882789194
Mecole Hardman,Wide Receiver,70.0,187.0,4.33,36.5,17.0,119.0,,,56.0,4000000.0,-0.21881752155496165
Kelvin Harmon,Wide Receiver,74.0,221.0,4.6,32.5,18.0,117.0,7.15,4.32,206.0,825000.0,-0.44365028391603734
Damien Harris,Running Back,70.0,216.0,4.57,37.0,16.0,121.0,,,87.0,1770000.0,-0.3345082485742283
Will Harris,Safety,73.0,207.0,4.41,36.5,20.0,123.0,6.91,4.12,81.0,2582500.0,-0.30258373330986255
N'Keal Harry,Wide Receiver,74.0,228.0,4.53,38.5,27.0,122.0,,,32.0,1080000.0,-0.41848547943152
Dwayne Haskins,Quarterback,75.0,231.0,5.04,28.5,,,,,15.0,850000.0,-0.39496168464325626
Phil Haynes,Guard,76.0,322.0,5.2,31.0,33.0,108.0,7.76,4.95,124.0,850000.0,-0.4662873691918937
Darrell Henderson,Running Back,68.0,208.0,4.49,33.5,22.0,121.0,,,70.0,1080000.0,-0.4054550001950639
Justice Hill,Running Back,70.0,198.0,4.4,40.0,21.0,130.0,,,113.0,4510000.0,-0.05277766967409853
Trysten Hill,Defensive Tackle,75.0,308.0,5.04,35.0,28.0,115.0,7.7,4.38,58.0,1232500.0,-0.4136078303360924
T.J. Hockenson,Tight End,77.0,251.0,4.7,37.5,17.0,123.0,7.02,4.18,8.0,66000000.0,6.5604848846232295
Justin Hollins,Outside Linebacker,77.0,248.0,4.5,36.5,25.0,119.0,7.06,4.4,156.0,1280000.0,-0.41489771911752354
Travis Homer,Running Back,70.0,201.0,4.48,39.5,17.0,130.0,7.07,4.31,204.0,4000000.0,-0.1052165730460205
Amani Hooker,Safety,71.0,210.0,4.48,37.0,14.0,123.0,6.81,4.1,116.0,30000000.0,2.4036059541711743
Tytus Howard,Tackle,77.0,322.0,5.05,29.5,21.0,103.0,8.34,4.87,23.0,56000000.0,3.0316740080646074
Jalen Hurd,Wide Receiver,77.0,226.0,,,23.0,,,,67.0,870000.0,-0.43284516133360124
Andy Isabella,Wide Receiver,69.0,188.0,4.31,36.5,15.0,121.0,6.95,4.15,62.0,1080000.0,-0.41848547943152
Joe Jackson,Defensive End,76.0,275.0,,27.0,22.0,109.0,,,165.0,850000.0,-0.4618244168476262
Josh Jacobs,Running Back,70.0,220.0,,,,,,,24.0,11791000.0,0.6958647919944579
Jalen Jelks,Outside Linebacker,77.0,256.0,4.92,32.5,19.0,113.0,7.22,4.59,241.0,660000.0,-0.46373948875312254
Elgton Jenkins,Guard,76.0,310.0,,28.0,29.0,109.0,7.77,4.62,44.0,68000000.0,5.591586312645392
Gary Jennings,Wide Receiver,73.0,214.0,4.42,37.0,20.0,127.0,7.32,4.15,120.0,780000.0,-0.44984279686992523
Darryl Johnson,Defensive End,78.0,253.0,,,20.0,,,,225.0,1080000.0,-0.4432696561791936
Diontae Johnson,Wide Receiver,70.0,183.0,4.53,33.5,15.0,123.0,7.09,4.45,66.0,36710000.0,2.2765132822572487
Isaiah Johnson,Cornerback,74.0,208.0,4.4,36.5,,133.0,6.81,4.06,129.0,895000.0,-0.4257579166968425
Jaquan Johnson,Safety,70.0,191.0,4.69,33.0,18.0,121.0,,,181.0,1232500.0,-0.4293190741752086
Keesean Johnson,Wide Receiver,73.0,201.0,4.6,30.0,14.0,117.0,7.28,4.23,174.0,895000.0,-0.43834412675755524
Lonnie Johnson,Cornerback,74.0,213.0,4.52,38.0,15.0,129.0,7.01,4.1,54.0,1232500.0,-0.39308324741076134
Daniel Jones,Quarterback,77.0,221.0,4.81,33.5,,120.0,7.0,4.41,6.0,160000000.0,4.331562968888568
Dre'Mont Jones,Defensive End,75.0,281.0,5.12,31.5,,110.0,7.71,4.53,71.0,51530000.0,2.954013765826208
Michael Jordan,Guard,78.0,312.0,5.27,32.5,19.0,116.0,7.71,4.71,136.0,850000.0,-0.4662873691918937
Kingsley Keke,Defensive Tackle,75.0,288.0,4.95,31.5,,111.0,7.55,4.46,150.0,1000000.0,-0.4282676299043426
Dawson Knox,Tight End,76.0,254.0,,34.5,16.0,,7.12,4.27,96.0,52000000.0,5.2068629895779885
Dexter Lawrence,Defensive Tackle,76.0,342.0,5.05,,36.0,,,,17.0,87500000.0,5.80577973209687
Chris Lindstrom,Guard,76.0,308.0,4.91,30.5,25.0,117.0,7.61,4.54,14.0,102500000.0,8.410958497036813
Greg Little,Wide Receiver,77.0,310.0,5.33,25.0,,113.0,,4.74,37.0,1390000.0,-0.4201600632629783
Drew Lock,Quarterback,76.0,228.0,4.69,31.0,,112.0,7.03,4.12,42.0,4000000.0,-0.2831433209885145
David Long,Linebacker,71.0,196.0,4.45,39.5,15.0,120.0,6.45,3.97,79.0,2689716.0,-0.1910503188855766
Julian Love,Safety,71.0,195.0,4.54,36.0,14.0,121.0,6.72,4.1,108.0,12000000.0,0.5815126167637641
Alize Mack,Tight End,76.0,249.0,4.7,36.0,22.0,120.0,7.27,4.34,231.0,610000.0,-0.5307435409356748
Daylon Mack,Defensive Tackle,73.0,336.0,5.1,27.0,30.0,102.0,8.02,4.95,160.0,610000.0,-0.4527316868346098
Alexander Mattison,Running Back,71.0,221.0,4.67,35.0,22.0,127.0,7.13,4.29,102.0,7000000.0,0.2032475644358734
Erik McCoy,Center,76.0,303.0,4.89,31.0,29.0,107.0,8.28,4.62,48.0,60000000.0,4.787558177321307
Kaleb McGary,Tackle,79.0,317.0,5.05,33.5,23.0,111.0,7.66,4.58,31.0,34500000.0,1.6617533827962296
Terry McLaurin,Wide Receiver,72.0,208.0,4.35,37.5,18.0,125.0,7.01,4.15,76.0,68364000.0,4.6759575493228525
Trace McSorley,Quarterback,72.0,202.0,4.57,33.0,,115.0,7.09,4.12,197.0,850000.0,-0.39496168464325626
D.K. Metcalf,Wide Receiver,75.0,228.0,4.33,40.5,27.0,134.0,7.38,4.5,64.0,72000000.0,4.951574512583437
Joshua Miles,Tackle,77.0,314.0,5.32,36.0,,109.0,8.07,4.75,248.0,1010000.0,-0.47213693070321056
Jordan Miller,Cornerback,73.0,186.0,4.49,37.0,6.0,125.0,,,172.0,850000.0,-0.42937455892343046
Shareef Miller,Defensive End,76.0,254.0,4.69,29.5,16.0,,,4.45,138.0,850000.0,-0.4618244168476262
Gardner Minshew,Quarterback,73.0,225.0,4.97,33.5,,116.0,7.14,4.45,178.0,3500000.0,-0.2979340462765821
Dillon Mitchell,Wide Receiver,73.0,197.0,4.46,36.5,12.0,122.0,,4.29,239.0,1390000.0,-0.4070212505817198
David Montgomery,Running Back,70.0,222.0,4.63,28.5,15.0,121.0,,,73.0,18000000.0,1.334282735202818
Foster Moreau,Tight End,76.0,253.0,4.66,36.5,22.0,121.0,7.16,4.11,137.0,12234000.0,0.7459580941606084
Trayvon Mullen,Cornerback,73.0,199.0,4.46,34.5,,123.0,,,40.0,1080000.0,-0.40539409829019113
Byron Murphy,Cornerback,71.0,190.0,4.55,36.5,14.0,120.0,,,33.0,17500000.0,0.9201414521375975
Kyler Murray,Quarterback,70.0,207.0,,,,,,,1.0,230500000.0,6.991610025004712
Isaac Nauta,Tight End,75.0,244.0,4.91,28.0,19.0,,7.45,4.43,224.0,2620064.0,-0.2743632212260998
Anthony Nelson,Outside Linebacker,79.0,271.0,4.82,35.5,18.0,118.0,6.95,4.23,107.0,10000000.0,0.13514605559168338
Bobby Okereke,Linebacker,73.0,239.0,4.58,33.5,,122.0,7.25,4.26,89.0,40000000.0,4.961768927498439
Ed Oliver,Defensive Tackle,74.0,287.0,,36.0,32.0,120.0,,,9.0,68000000.0,4.39994256900019
Josh Oliver,Tight End,77.0,249.0,4.63,34.0,22.0,117.0,7.21,4.47,69.0,21000000.0,1.6939576077043972
Qadree Ollison,Running Back,73.0,228.0,4.58,29.5,19.0,114.0,7.53,4.31,152.0,850000.0,-0.4312701342995283
Charles Omenihu,Defensive End,77.0,280.0,4.92,36.5,,115.0,7.48,4.36,161.0,16000000.0,0.5614373538568934
Amani Oruwariye,Cornerback,74.0,205.0,4.47,36.5,17.0,120.0,6.82,4.16,146.0,1232500.0,-0.39308324741076134
Javon Patterson,Center,75.0,307.0,5.13,27.5,27.0,98.0,7.72,4.78,246.0,1475000.0,-0.4578811487299149
Ross Pierschbacher,Guard,76.0,307.0,5.2,22.5,20.0,,7.83,4.7,153.0,1525000.0,-0.40004098238296026
Trey Pipkins,Tackle,78.0,309.0,5.12,33.5,16.0,114.0,7.61,4.7,91.0,21750000.0,0.8493585933928895
Jachai Polite,Defensive End,75.0,258.0,4.84,32.0,,,,,68.0,1390000.0,-0.4269930929800518
Tony Pollard,Running Back,72.0,210.0,4.52,35.0,13.0,121.0,,,128.0,10091000.0,0.5210684474213848
Ben Powers,Guard,76.0,307.0,,,21.0,,,,123.0,51500000.0,3.959325972763531
Germaine Pratt,Linebacker,74.0,240.0,4.57,32.5,24.0,116.0,,,72.0,20250000.0,2.22091959965686
Isaiah Prince,Tackle,78.0,305.0,5.09,27.0,23.0,115.0,7.9,5.02,202.0,1010000.0,-0.47213693070321056
Taylor Rapp,Safety,72.0,208.0,,35.0,17.0,115.0,6.82,3.99,61.0,1770000.0,-0.3788596329047467
Sheldrick Redwine,Safety,72.0,196.0,4.44,39.0,,130.0,,4.14,119.0,850000.0,-0.4744237668140209
Hunter Renfrow,Wide Receiver,70.0,184.0,4.59,35.0,7.0,116.0,6.8,4.19,149.0,32329000.0,1.9444236463813906
Dalton Risner,Guard,77.0,312.0,5.3,28.5,23.0,110.0,7.69,4.52,41.0,3000000.0,-0.27408927090811874
Dru Samia,Guard,77.0,305.0,5.29,27.5,28.0,101.0,7.89,4.7,114.0,895000.0,-0.4561202948482279
Drew Sample,Tight End,77.0,255.0,4.71,33.5,,115.0,7.15,4.31,52.0,1232500.0,-0.44379967999544784
Deebo Samuel,Wide Receiver,71.0,214.0,4.48,39.0,15.0,122.0,7.03,4.14,36.0,71550000.0,4.91746350227891
Miles Sanders,Running Back,71.0,211.0,4.49,36.0,20.0,124.0,6.89,4.19,53.0,25400000.0,2.0951609409914895
Khalen Saunders,Defensive Tackle,72.0,324.0,5.01,30.5,27.0,101.0,7.57,4.62,84.0,12300000.0,0.3842948774881381
Jordan Scarlett,Running Back,71.0,208.0,4.47,30.0,21.0,116.0,7.37,4.63,154.0,780000.0,-0.4381345260349192
Max Scharping,Guard,78.0,327.0,,28.0,27.0,108.0,7.77,4.69,55.0,1280000.0,-0.4242227599620412
Austin Seibert,Kicker,69.0,213.0,,,,,,,170.0,1125000.0,-0.5705497612094944
Kendall Sheffield,Cornerback,71.0,193.0,,,,,,,111.0,1210000.0,-0.39489960245854605
Devin Singletary,Running Back,67.0,203.0,4.66,35.0,15.0,117.0,7.32,4.4,74.0,2750000.0,-0.23374329699680962
Chris Slayton,Defensive Tackle,76.0,307.0,5.13,29.0,28.0,101.0,,4.73,245.0,2595572.0,-0.3074894888676343
Darius Slayton,Wide Receiver,73.0,190.0,4.39,40.5,11.0,135.0,7.0,4.15,171.0,12000000.0,0.32821797947670495
Cameron Smith,Linebacker,74.0,238.0,4.69,39.0,15.0,123.0,,4.23,162.0,1080000.0,-0.39724314218991463
Irv Smith,Tight End,74.0,242.0,4.63,32.5,19.0,110.0,7.32,4.33,50.0,1750000.0,-0.3878346163108813
Kaden Smith,Tight End,77.0,255.0,4.92,32.0,15.0,108.0,7.08,4.47,176.0,1010000.0,-0.46786195375354656
Sutton Smith,Outside Linebacker,72.0,233.0,4.69,31.5,25.0,118.0,6.75,4.32,175.0,610000.0,-0.4793209685124114
Jace Sternberger,Tight End,76.0,251.0,4.75,31.5,17.0,113.0,7.19,4.31,75.0,850000.0,-0.48578734594698364
Easton Stick,Quarterback,73.0,224.0,4.62,33.5,,118.0,6.65,4.05,166.0,1800000.0,-0.34822251225601186
Jarrett Stidham,Quarterback,74.0,218.0,4.81,31.0,,110.0,7.28,4.33,133.0,10000000.0,-0.10565461753170367
Ty Summers,Linebacker,73.0,241.0,4.51,36.0,27.0,123.0,,,226.0,965000.0,-0.44052350041314786
Montez Sweat,Defensive End,78.0,260.0,4.41,36.0,21.0,125.0,7.0,4.29,26.0,98000000.0,6.083285532339409
Tommy Sweeney,Tight End,76.0,251.0,4.83,,17.0,,,,228.0,1080000.0,-0.46029180021167276
Sione Takitaki,Linebacker,73.0,238.0,4.63,37.0,24.0,125.0,7.21,4.28,80.0,2430000.0,-0.25208976855260484
Jahlani Tavai,Linebacker,74.0,250.0,,,,,,,43.0,1858886.0,-0.3091431747120704
Jawaan Taylor,Tackle,77.0,312.0,,,24.0,,,,35.0,80000000.0,4.560887729294424
Marvell Tell,Cornerback,74.0,198.0,,42.0,,136.0,6.63,4.01,144.0,825000.0,-0.4315206286082089
Deionte Thompson,Safety,73.0,195.0,,,,,,,139.0,1080000.0,-0.44363547379147916
Juan Thornhill,Safety,72.0,205.0,4.42,44.0,21.0,141.0,,,63.0,21000000.0,1.4264148891994042
Clayton Thorson,Quarterback,76.0,222.0,,,,,,,167.0,1440000.0,-0.4168513396469498
